PointID,SurveyMethod,VisitNum,SurveyDate,Observer,Tide,SurveyTime,TempF,Sky,WindSp,Noise,AlphaCode,Distance,DistBand,CallType,TotalCount,Pass0-1,Pass1-2,Pass2-3,Pass3-4,Pass4-5,BLRA,LEBI,SORA,VIRA,KIRA,CLRA,AMBI,COMO,SOSP,Outside,Comments
244401_HMD444,foot,3,28-Jun-11,MDT,Low/Rising,8:08 AM,80,1,3,2,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244401_HMD449,vehicle/foot,1,18-May-11,DY,Low/Falling,7:22 AM,65,2,2,0,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p10,foot,1,19-Apr-11,DY,Low,6:13 AM,65,2,2,1,PIWA,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p13,motorboat,1,19-Apr-11,DY,Low/Rising,9:18 AM,70,1,1,1,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p4,vehicle/foot,1,19-Apr-11,MB,Low/Rising,6:02 AM,60,1,2,1,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p4,vehicle/foot,2,8-Jun-11,MB,Low/Falling,8:45 AM,84,0,1,1,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p4,vehicle/foot,3,13-Jul-11,MDT,High/Rising,7:22 AM,85,0,0,1,PIWA,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
74622_HMD220,vehicle/foot,2,22-Jun-11,DY,High/Rising,5:40 AM,72,1,0,1,PIWA,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
74622_p5,motorboat/foot,1,16-May-11,DY,Low,10:58 AM,75,1,1,0,PIWA,-,50-100m,-,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
74622_p6,foot,1,16-May-11,DY,Low/Falling,5:58 AM,65,2,0,1,PIWA,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
74622_p6,vehicle/foot,3,7-Jul-11,DY,High,6:17 AM,72,2,2,1,PIWA,-,50-100m,-,2,0,0,0,0,0,0,2,NA,0,0,0,NA,0,0,0,
74630_HMD427,vehicle/foot,3,6-Jul-11,MDT,High,5:23 AM,70,1,0,1,PIWA,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,
74630_p2,motorboat/foot,2,24-Jun-11,MDT,High/Falling,8:03 AM,80,1,2,2,PIWA,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75018_HMD348,motorboat/foot,1,9-May-11,DY,High,7:23 AM,58,1,0,1,PIWA,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75018_HMD348,vehicle/foot,2,2-Jun-11,MDT,Low/Falling,6:09 AM,75,1,1,1,PIWA,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p3,foot,1,25-May-11,MB,Low/Falling,10:47 AM,80,1,3,1,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_p1,motorboat/foot,1,27-May-11,DY,High,8:56 AM,75,0,3,1,PIWA,-,50-100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
77377_p1,motorboat/foot,2,21-Jun-11,DY,High/Falling,7:20 AM,70,2,0,1,PIWA,-,50-100m,-,2,0,1,0,0,0,0,0,NA,0,1,0,NA,0,0,0,
78165_p2,motorboat,1,26-Apr-11,DY,High/Falling,7:57 AM,70,1,0,1,PIWA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
78165_p4,motorboat ,2,10-Jun-11,DY,Low/Falling,7:45 AM,82,1,2,1,PIWA,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
78165_p5,motorboat/foot,2,10-Jun-11,DY,High/Falling,6:01 AM,78,1,0,0,PIWA,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
78165_p7,foot,2,10-Jun-11,DY,Low ,10:31 AM,88,0,1,0,PIWA,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
78558_p11,foot,1,20-Apr-11,MB,High/Rising,8:08 AM,75,0,3,1,PIWA,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
78558_p11,motorboat,2,9-Jun-11,MDT,Low,8:52 AM,82,0,1,2,PIWA,-,50-100m,-,1,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,
78558_p8,motorboat,3,12-Jul-11,MDT,High,7:30 AM,80,1,2,2,PIWA,-,50-100m,-,2,0,0,0,0,0,0,0,NA,1,0,0,NA,1,0,0,
249118_p13,motorboat/foot,2,8-Jun-11,MB,High/Falling,6:53 AM,82,0,1,1,PIWO,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
73844_HMD257,vehicle,1,1-Jun-11,MDT,Low/Rising,5:58 AM,74,1,2,3,PIWO,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
74630_HMD427,vehicle/foot,2,19-Jun-11,MB,High/Falling,6:51 AM,74,2,1,0,PIWO,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_p5,foot,2,19-Jun-11,MB,Low,8:27 AM,82,2,0,0,PIWO,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
74622_p11,motorboat/foot,1,16-May-11,MB,Low,10:52 AM,75,1,1,1,PRAW,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244401_p9,motorboat/foot,1,18-May-11,DY,Low,10:42 AM,65,2,1,0,PUMA,-,50-100m,-,1,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,
247155_p6,motorboat/foot,2,10-Jun-11,DY,Low/Falling,9:00 AM,85,1,2,0,PUMA,-,50-100m,-,7,7,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
247155_p6,motorboat/foot,3,14-Jul-11,DY,High/Rising,7:33 AM,65,0,2,1,PUMA,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
249118_p3,motorboat/foot,3,13-Jul-11,MB,High,9:51 AM,89,0,1,0,PUMA,-,50-100m,-,3,0,3,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
73844_p4,motorboat,2,14-Jun-11,MDT,High/Rising,7:41 AM,68,0,1,2,PUMA,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,1,0,0,
73844_p5,motorboat,1,1-Jun-11,DY,High/Rising,6:50 AM,68,2,2,1,PUMA,-,50-100m,-,2,0,0,1,0,0,0,0,NA,0,0,1,NA,0,0,0,
73844_p5,motorboat/foot,3,30-Jun-11,DY,High,7:02 AM,70,0,1,0,PUMA,-,50-100m,-,2,0,1,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
74622_HMD212,vehicle/foot,3,7-Jul-11,DY,High,6:38 AM,72,2,2,1,PUMA,-,50-100m,-,2,0,0,0,0,0,0,0,NA,2,0,0,NA,0,0,0,
74624_HMD266,motorboat /foot,3,8-Jul-11,DY,High,6:59 AM,77,2,2,2,PUMA,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75018_HMD361,vehicle/foot,3,6-Jul-11,DY,High,5:29 AM,58,4,2,1,PUMA,-,50-100m,-,3,0,0,0,0,3,0,0,NA,0,0,0,NA,0,0,0,
75018_p5,motorboat/foot,3,6-Jul-11,DY,High,5:55 AM,70,1,0,1,PUMA,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
76201_HMD570,foot,1,23-May-11,DY,Low/Falling,10:27 AM,75,2,3,1,PUMA,-,50-100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
76984_p3,motorboat,3,11-Jul-11,MDT,High/Rising,9:05 AM,84,0,2,1,PUMA,-,50-100m,-,4,0,0,0,0,0,0,4,NA,0,0,0,NA,0,0,0,
76984_p5,motorboat/foot,1,26-May-11,DY,High/Falling,10:37 AM,82,1,2,1,PUMA,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_HMD614,vehicle/foot,3,5-Jul-11,DY,High/Falling,6:30 AM,68,5,2,1,PUMA,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
77377_p1,motorboat/foot,3,5-Jul-11,DY,Low,9:44 AM,74,1,2,1,PUMA,-,50-100m,-,12,0,0,3,0,5,0,3,NA,1,0,0,NA,0,0,0,
78558_p7,motorboat,1,20-Apr-11,DY,High,11:15 AM,80,1,5,1,PUMA,-,50-100m,-,3,0,0,0,3,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p8,vehicle/foot,1,20-May-11,DY,High,5:52 AM,60,1,0,1,RBWO,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p10,foot,1,19-Apr-11,DY,Low,6:13 AM,65,2,2,1,RBWO,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
249118_p4,vehicle/foot,2,8-Jun-11,MB,Low/Falling,8:45 AM,84,0,1,1,RBWO,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
249118_p7,motorboat ,2,8-Jun-11,DY,Low/Falling,6:57 AM,72,1,2,0,RBWO,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
74622_HMD222,foot,1,16-May-11,DY,Low/Falling,6:28 AM,65,2,0,2,RBWO,-,50-100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
74630_HMD409,foot,1,23-May-11,MB,High,6:03 AM,65,5,4,2,RBWO,-,50-100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
74630_HMD409,vehicle/foot,3,6-Jul-11,MDT,High/Falling,5:59 AM,72,1,0,1,RBWO,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
74630_HMD424,vehicle/foot,3,6-Jul-11,MDT,High/Falling,6:41 AM,82,1,0,1,RBWO,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76984_HMD593,motorboat/foot,2,27-Jun-11,MB,High/Rising,6:55 AM,70,5,1,0,RBWO,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,
80522_p2,vehicle/foot,2,8-Jun-11,MDT,Low/Falling,5:44 AM,68,0,0,1,RBWO,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
74630_HMD409,vehicle/foot,2,19-Jun-11,MB,High/Falling,6:23 AM,70,5,0,1,REVI,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
76985_p1,motorboat/foot,2,21-Jun-11,MDT,High,6:15 AM,72,1,1,1,REVI,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
78165_p7,foot,1,26-Apr-11,DY,Low,10:51 AM,78,1,3,0,REVI,-,50-100m,-,2,1,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
249118_p3,foot,2,8-Jun-11,MB,High/Falling,6:21 AM,74,0,1,1,RHWO,-,50-100m,-,1,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,
74622_p11,motorboat/foot,3,7-Jul-11,DY,High/Falling,8:23 AM,75,2,1,1,RHWO,-,50-100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
78165_p8,motorboat,3,14-Jul-11,DY,High/Falling,9:48 AM,70,0,3,1,ROPI,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
73844_p6,motorboat,1,1-Jun-11,DY,High,8:53 AM,75,2,2,1,ROYT,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p5,motorboat/foot,1,25-May-11,MB,High/Falling,8:39 AM,78,0,3,1,ROYT,-,50-100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
75809_p5,motorboat/foot,2,23-Jun-11,DY,High,6:04 AM,74,1,3,1,ROYT,-,50-100m,-,2,1,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p7,motorboat/foot,2,23-Jun-11,DY,High,6:32 AM,74,1,2,1,ROYT,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76984_p2,motorboat/foot,3,11-Jul-11,MDT,High/Rising,9:23 AM,84,0,2,1,ROYT,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76984_p7,motorboat/foot,1,26-May-11,DY,High,9:30 AM,78,1,3,1,ROYT,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p8,motorboat/foot,1,11-May-11,MB,High/Falling,8:53 AM,70,0,1,0,ROYT,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_p9,motorboat/foot,1,27-May-11,MB,High ,8:46 AM,80,0,4,1,RSHA,-,50-100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p5,motorboat/foot,1,25-May-11,MB,High/Falling,8:39 AM,78,0,3,1,RUTU,-,50-100m,-,3,0,0,0,0,0,0,3,NA,0,0,0,NA,0,0,0,
243611_HMD224,vehicle/foot,1,20-May-11,MB,High,6:03 AM,58,1,3,1,RWBL,-,50-100m,-,4,0,3,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
243611_HMD224,vehicle/foot,2,22-Jun-11,MB,High/Rising,5:24 AM,67,1,1,1,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_HMD224,motorboat/foot,3,7-Jul-11,MB,High/Rising,5:43 AM,68,2,2,1,RWBL,-,50-100m,-,6,4,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p1,motorboat/foot,1,20-May-11,DY,Low/Falling,9:43 AM,72,1,3,2,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p1,motorboat/foot,3,7-Jul-11,MB,High/Falling,9:01 AM,78,1,1,1,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p10,motorboat/foot,1,20-May-11,DY,High/Falling,8:35 AM,70,1,3,1,RWBL,-,50-100m,-,4,4,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p10,motorboat/foot,2,22-Jun-11,MB,High,8:34 AM,74,1,2,2,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p10,foot,3,7-Jul-11,MB,High/Falling,8:27 AM,75,1,2,1,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p2,motorboat/foot,1,20-May-11,MB,Low/Falling,9:11 AM,70,0,4,2,RWBL,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p2,motorboat,2,22-Jun-11,MDT,High/Falling,9:28 AM,78,1,1,1,RWBL,-,50-100m,-,3,2,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,
243611_p2,motorboat/foot,3,7-Jul-11,MDT,High,9:21 AM,80,1,1,1,RWBL,-,50-100m,-,5,0,3,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p3,motorboat/foot,1,20-May-11,MB,High/Falling,6:51 AM,62,1,1,1,RWBL,-,50-100m,-,3,3,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p3,vehicle/foot,3,7-Jul-11,MDT,High,6:31 AM,75,1,2,2,RWBL,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p4,motorboat/foot,1,20-May-11,MB,High/Falling,8:24 AM,64,0,4,1,RWBL,-,50-100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p4,motorboat/foot,2,22-Jun-11,MDT,High/Falling,8:27 AM,78,1,1,2,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p4,motorboat/foot,3,7-Jul-11,MDT,High,8:19 AM,75,2,2,2,RWBL,-,50-100m,-,4,0,2,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
243611_p6,motorboat/foot,1,20-May-11,DY,High/Falling,7:55 AM,70,1,2,1,RWBL,-,50-100m,-,3,1,0,1,0,0,1,0,NA,0,0,0,NA,0,0,0,
243611_p6,motorboat/foot,2,22-Jun-11,MB,High,7:52 AM,74,0,2,2,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p6,motorboat/foot,3,7-Jul-11,MB,High,7:51 AM,74,2,1,1,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p7,foot,2,22-Jun-11,MB,High,6:33 AM,68,1,1,1,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p7,motorboat/foot,3,7-Jul-11,MB,High,6:45 AM,70,2,2,1,RWBL,-,50-100m,-,2,0,1,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p8,vehicle/foot,1,20-May-11,DY,High,5:52 AM,60,1,0,1,RWBL,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p8,vehicle/foot,1,20-May-11,DY,High,5:52 AM,60,1,0,1,RWBL,-,50-100m,-,8,0,0,0,0,0,0,0,NA,0,0,0,NA,6,2,0,
243611_p8,vehicle/foot,2,22-Jun-11,MDT,High/Rising,5:30 AM,70,1,0,1,RWBL,-,50-100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p8,vehicle/foot,3,7-Jul-11,MDT,High,5:44 AM,70,1,2,1,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p9,motorboat/foot,1,20-May-11,MB,High/Falling,7:47 AM,62,1,2,1,RWBL,-,50-100m,-,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p9,motorboat/foot,2,22-Jun-11,MDT,High,7:47 AM,75,0,0,0,RWBL,-,50-100m,-,3,0,0,3,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p9,motorboat/foot,3,7-Jul-11,MDT,High,7:48 AM,75,2,2,2,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243611_p9,motorboat/foot,3,7-Jul-11,MDT,High,7:48 AM,75,2,2,2,RWBL,-,50-100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
243620_HMD433,foot,1,24-May-11,MB,High,5:53 AM,70,1,1,2,RWBL,-,50-100m,-,2,0,1,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD433,vehicle/foot,2,24-Jun-11,HR/LK,High/Rising,5:30 AM,74,1,4,1,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD433,vehicle/foot,3,19-Jul-11,"HR, ND",High/Falling,6:27 AM,77,1,3,1,RWBL,-,50-100m,-,4,0,2,0,0,0,2,0,NA,0,0,0,NA,0,0,0,
243620_HMD445,vehicle/foot,2,24-Jun-11,HR/LK,High/Rising,5:30 AM,70,1,3,1,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD445,vehicle/foot,3,19-Jul-11,"HR, ND",High/Falling,5:45 AM,75,1,3,1,RWBL,-,50-100m,-,3,2,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD451,foot,1,24-May-11,MB,High,7:09 AM,75,1,2,1,RWBL,-,50-100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD451,foot,1,24-May-11,MB,High,7:09 AM,75,1,2,1,RWBL,-,50-100m,-,4,0,0,0,0,0,0,4,NA,0,0,0,NA,0,0,0,
243620_HMD451,vehicle/foot,3,19-Jul-11,"HR, ND",Low/Falling,7:06 AM,80,1,3,1,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD458,foot,1,24-May-11,MB,High,7:44 AM,72,2,3,3,RWBL,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD458,vehicle/foot,2,24-Jun-11,HR/LK,High,7:45 AM,77,1,4,2,RWBL,-,50-100m,-,2,0,0,0,2,0,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD458,vehicle/foot,3,19-Jul-11,"HR, ND",Low/Falling,7:37 AM,80,1,3,1,RWBL,-,50-100m,-,2,0,0,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
243620_HMD466,vehicle/foot,3,19-Jul-11,"HR, ND",Low/Falling,8:08 AM,82,1,3,1,RWBL,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
243620_p3,motorboat/foot,2,24-Jun-11,DY,High/Rising,"06:12A,",74,2,3,1,RWBL,-,50-100m,-,1,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,
243620_p4,foot,1,24-May-11,MDT,High/Falling,11:00 AM,80,1,2,3,RWBL,-,50-100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD340,foot,1,12-May-11,MB,Low/Rising,7:41 AM,64,0,1,0,RWBL,-,50-100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD340,vehicle,3,29-Jun-11,MDT,Low/Falling,5:34 AM,75,2,1,1,RWBL,-,50-100m,-,6,0,0,6,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD347,foot,1,12-May-11,DY,Low/Rising,7:41 AM,68,0,2,0,RWBL,-,50-100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD347,vehicle,3,29-Jun-11,MDT,Low/Falling,5:54 AM,75,2,1,1,RWBL,-,50-100m,-,8,0,2,0,0,6,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD357,foot,1,12-May-11,DY,Low/Rising,6:44 AM,65,1,1,0,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD357,vehicle/foot,2,15-Jun-11,MDT,Low/Falling,6:58 AM,65,0,2,2,RWBL,-,50-100m,-,4,4,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD357,vehicle,3,29-Jun-11,MDT,Low/Falling,6:14 AM,75,2,2,1,RWBL,-,50-100m,-,31,2,0,0,0,9,0,3,NA,0,17,0,NA,0,0,0,
244007_HMD368,vehicle/foot,1,12-May-11,MB,Low/Rising,5:59 AM,54,0,0,1,RWBL,-,50-100m,-,3,0,0,3,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD368,vehicle/foot,2,15-Jun-11,MDT,High/Falling,6:32 AM,63,0,2,2,RWBL,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD368,vehicle,3,29-Jun-11,MDT,Low/Falling,6:31 AM,75,2,2,2,RWBL,-,50-100m,-,8,4,0,0,0,0,0,4,NA,0,0,0,NA,0,0,0,
244007_HMD372,foot,1,12-May-11,DY,Low/Rising,6:17 AM,58,1,0,2,RWBL,-,50-100m,-,6,0,4,1,0,1,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD372,vehicle,2,15-Jun-11,MDT,High/Falling,6:09 AM,61,0,4,3,RWBL,-,50-100m,-,4,0,3,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_HMD372,vehicle,3,29-Jun-11,MDT,Low/Falling,6:49 AM,77,2,2,2,RWBL,-,50-100m,-,6,6,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p3,motorboat/foot,1,12-May-11,DY,High/Rising,8:39 AM,68,1,2,1,RWBL,-,50-100m,-,4,3,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,
244007_p3,motorboat/foot,2,15-Jun-11,MB,Low,10:29 AM,72,0,4,2,RWBL,-,50-100m,-,3,0,1,0,0,0,2,0,NA,0,0,0,NA,0,0,0,
244007_p3,motorboat/foot,3,1-Jul-11,DY,Low,8:41 AM,75,0,2,0,RWBL,-,50-100m,-,5,0,2,0,3,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p5,foot,1,12-May-11,MB,Low/Rising,6:57 AM,62,0,0,1,RWBL,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p5,canoe/foot,3,29-Jun-11,MDT,Low,8:28 AM,77,2,3,2,RWBL,-,50-100m,-,4,0,4,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p6,motorboat/foot,2,15-Jun-11,DY,Low/Rising,11:07 AM,72,0,2,0,RWBL,-,50-100m,-,2,0,0,1,0,0,1,0,NA,0,0,0,NA,0,0,0,
244007_p6,motorboat/foot,3,1-Jul-11,MB,Low,8:36 AM,78,0,2,3,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p7,foot,1,12-May-11,MB,High/Rising,8:38 AM,65,0,1,1,RWBL,-,50-100m,-,5,1,0,1,3,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p7,motorboat/foot,2,15-Jun-11,DY,Low/Rising,10:32 AM,70,0,2,0,RWBL,-,50-100m,-,2,0,0,0,0,0,0,0,NA,0,0,0,NA,2,0,0,
244007_p7,motorboat/foot,2,15-Jun-11,DY,Low/Rising,10:32 AM,70,0,2,0,RWBL,-,50-100m,-,3,2,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
244007_p7,motorboat/foot,3,1-Jul-11,DY,Low,9:02 AM,75,0,2,0,RWBL,-,50-100m,-,4,0,2,1,1,0,0,0,NA,0,0,0,NA,0,0,0,
244401_HMD421,vehicle/foot,1,18-May-11,MB,High/Falling,5:37 AM,62,1,0,1,RWBL,-,50-100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244401_HMD421,foot,2,17-Jun-11,MB,Low/Falling,8:05 AM,72,1,4,3,RWBL,-,50-100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
244401_HMD421,foot,3,28-Jun-11,MDT,Low/Rising,9:01 AM,75,2,3,2,RWBL,-,50-100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244401_HMD426,vehicle/foot,1,18-May-11,DY,High/Falling,6:04 AM,65,1,2,0,RWBL,-,50-100m,-,5,3,0,0,0,0,0,0,NA,0,0,2,NA,0,0,0,
244401_HMD426,vehicle/foot,2,17-Jun-11,DY,Low/Falling,8:08 AM,72,1,4,1,RWBL,-,50-100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
244401_HMD426,foot,3,28-Jun-11,MDT,Low/Rising,9:19 AM,75,2,4,3,RWBL,-,50-100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
